==56156== NVPROF is profiling process 56156, command: ./Examples/example Examples/pcap/packet256new.pcap 10
==56156== Profiling application: ./Examples/example Examples/pcap/packet256new.pcap 10
==56156== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","Device","Context","Stream","Name"
ms,ms,,,,,,,,B,KB,MB,GB/s,,,,
115.107385,1.190000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.107672,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.107956,1.320000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.108252,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.108542,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.108840,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.109136,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.109436,1.320000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.109732,1.280000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.110034,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.110329,0.178221,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.288774,1.440000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.289114,1.360000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.289419,1.230000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.289699,1.250000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.289989,1.290000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.290282,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.290562,1.260000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.290887,1.080000e-04,,,,,,,,,,,,,,,"cuDeviceGet"
115.291267,0.036930,,,,,,,,,,,,,,,"cuDeviceGetName"
115.328407,0.051051,,,,,,,,,,,,,,,"cuDeviceTotalMem"
115.379682,1.360000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.379969,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.380241,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.380531,1.270000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.380808,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.381078,0.036154,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.417461,1.410000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.417764,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.418041,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.418311,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.418607,1.170000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.418869,1.250000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.419155,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.419429,1.290000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.419708,1.270000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.419984,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.420257,1.170000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.420522,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.420795,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.421067,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.421335,1.190000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.421602,1.170000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.421872,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.422142,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.422409,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.422679,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.422951,1.260000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.423225,1.190000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.423491,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.423761,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.424047,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.424318,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.424591,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.424858,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.425148,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.425435,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.425705,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.425977,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.426264,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.426555,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.426825,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.427098,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.427371,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.427642,1.230000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.427911,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.428184,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.428457,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.428728,1.190000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.428997,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.429264,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.429538,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.429805,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.430094,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.430364,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.430645,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.430914,0.178994,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.610126,1.410000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.610444,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.610728,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.611014,1.330000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.611312,1.250000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.611612,1.250000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.611884,1.300000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.612162,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.612430,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.612696,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.612968,1.190000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.613236,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.613521,1.260000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.613820,1.210000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.614090,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.614370,1.220000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.614657,1.230000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.614931,1.230000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.615204,1.180000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.615470,0.178740,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.794430,1.460000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.794730,1.360000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.795018,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.795292,1.230000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.795566,1.240000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.795837,1.190000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.796105,1.200000e-04,,,,,,,,,,,,,,,"cuDeviceGetAttribute"
115.798888,190.074247,,,,,,,,,,,,,,,"cudaHostAlloc"
