==121575== NVPROF is profiling process 121575, command: ./example pcap/packet256new.pcap 100
==121575== Profiling application: ./example pcap/packet256new.pcap 100
==121575== Profiling result:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
73.002745,3.915373,1,3.915373,3.915373,3.915373,"[CUDA memcpy HtoD]"
20.136509,1.079986,2,0.539993,0.093503,0.986483,"[CUDA memcpy DtoH]"
4.044004,0.216893,1,0.216893,0.216893,0.216893,"void IpScan_KernelAnalysis<IpScan_ipScanAnalysis_t, IpScan_ipScanAnalysis_t>(packet_t*, IpScan_ipScanAnalysis_t*, IpScan_ipScanAnalysis_t*, analysisState_t, int*, int*, int*)"
2.816743,0.151071,6,0.025178,6.656000e-03,0.042432,"[CUDA memset]"

==121575== API calls:
"Time(%)","Time","Calls","Avg","Min","Max","Name"
%,ms,,ms,ms,ms,
66.154025,210.776403,7,30.110914,0.486781,193.438925,"cudaHostAlloc"
29.165366,92.925123,1,92.925123,92.925123,92.925123,"cudaDeviceReset"
2.001337,6.376552,3,2.125517,0.841030,2.789024,"cudaFreeHost"
1.592917,5.075266,3,1.691755,0.110165,3.951309,"cudaMemcpy"
0.369018,1.175744,8,0.146968,0.123407,0.244558,"cudaMalloc"
0.270838,0.862928,166,5.198000e-03,1.180000e-04,0.192269,"cuDeviceGetAttribute"
0.248446,0.791586,7,0.113083,0.099859,0.153140,"cudaFree"
0.077838,0.248004,5,0.049600,2.578000e-03,0.221116,"cudaThreadSynchronize"
0.038084,0.121340,6,0.020223,4.913000e-03,0.059967,"cudaMemset"
0.038029,0.121165,2,0.060582,0.054587,0.066578,"cuDeviceTotalMem"
0.026068,0.083057,2,0.041528,0.039373,0.043684,"cuDeviceGetName"
0.006551,0.020872,1,0.020872,0.020872,0.020872,"cudaLaunch"
0.003631,0.011568,2,5.784000e-03,5.352000e-03,6.216000e-03,"cudaEventSynchronize"
0.001775,5.655000e-03,2,2.827000e-03,2.088000e-03,3.567000e-03,"cudaEventRecord"
0.001449,4.617000e-03,2,2.308000e-03,9.100000e-04,3.707000e-03,"cudaEventCreate"
0.001419,4.521000e-03,7,6.450000e-04,1.330000e-04,2.948000e-03,"cudaSetupArgument"
0.001292,4.115000e-03,3,1.371000e-03,7.700000e-04,2.447000e-03,"cudaHostGetDevicePointer"
0.000826,2.633000e-03,1,2.633000e-03,2.633000e-03,2.633000e-03,"cudaEventElapsedTime"
0.000449,1.432000e-03,1,1.432000e-03,1.432000e-03,1.432000e-03,"cudaConfigureCall"
0.000389,1.238000e-03,2,6.190000e-04,3.630000e-04,8.750000e-04,"cuDeviceGetCount"
0.000255,8.110000e-04,4,2.020000e-04,1.380000e-04,3.120000e-04,"cuDeviceGet"
